beneficiary_id,account_id,beneficiary_name,beneficiary_account_number,beneficiary_bank,beneficiary_ifsc,relationship_to_account_holder,date_added,is_first_time_beneficiary,is_verified,beneficiary_risk_flag,total_transfers_to_date,evidence_status
BEN-6AGIEP,ACC-VYP1NJG,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-07-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ZHH1NA,ACC-VYP1NJG,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-09-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8YSRAY,ACC-W042LPI,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-04-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-23YRBK,ACC-W042LPI,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-07-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9OXEYY,ACC-W042LPI,Ekani Kant (Landlord),EXT-2H9ASQH,IndusInd Bank,CNRB0153051,UNKNOWN,2024-09-01,FALSE,TRUE,NONE,5,AVAILABLE
BEN-DXE3HE,ACC-W042LPI,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-11-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-B4U1R4,ACC-W042LPI,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-06-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VWOON3,ACC-W042LPI,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-07-31,FALSE,TRUE,NONE,1,AVAILABLE
BEN-74QGP5,ACC-W042LPI,Reva Sur,EXT-1OS3LQM,Punjab National Bank,CNRB0281178,UNKNOWN,2025-08-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GALV8B,ACC-W042LPI,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-08-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OXK58Y,ACC-W14TOBD,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-04-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-G9BGLI,ACC-W14TOBD,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-04-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-B3NGNB,ACC-W14TOBD,Saksham Ranganathan,ACC-I72U6W3,HDFC Bank,BARB0733443,FAMILY,2024-05-08,FALSE,TRUE,NONE,2,AVAILABLE
BEN-KT8VER,ACC-W14TOBD,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-09-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-V70K7U,ACC-W14TOBD,Yamini Nazareth,ACC-YYUG5GN,State Bank of India,PUNB0578275,FRIEND,2025-04-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-GDN17O,ACC-W14TOBD,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-05-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-H7ERXM,ACC-W14TOBD,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-08-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-FTL8V9,ACC-W77QKXI,Hemang Master,ACC-VQ2RPUV,Bank of Baroda,IDFB0838534,FRIEND,2024-04-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XQAN9Y,ACC-W77QKXI,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-04-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-UBCD6Z,ACC-W77QKXI,Nikita Deo,ACC-PCZ2O8N,Bank of Baroda,HDFC0720544,FRIEND,2024-07-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SKXTF9,ACC-W77QKXI,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-07-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-94DV7A,ACC-W77QKXI,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-09-03,FALSE,TRUE,NONE,2,AVAILABLE
BEN-38T9HH,ACC-W77QKXI,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-01-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S8TF9A,ACC-W77QKXI,Ekta Nigam,ACC-43VVT0V,Yes Bank,ICIC0832300,FAMILY,2025-02-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QLB26A,ACC-W77QKXI,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-02-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-V1PK1Y,ACC-W77QKXI,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-03-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TV30J2,ACC-W81XE6V,Sachi Ahluwalia,ACC-W042LPI,Axis Bank,HDFC0843064,FRIEND,2024-04-21,FALSE,TRUE,NONE,2,AVAILABLE
BEN-T5099N,ACC-W81XE6V,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-06-08,FALSE,TRUE,NONE,2,AVAILABLE
BEN-YQH2BA,ACC-W81XE6V,Ayaan Samra,ACC-3JPJT10,IndusInd Bank,YESB0174659,FAMILY,2024-09-19,FALSE,TRUE,NONE,2,AVAILABLE
BEN-HWN2SC,ACC-W81XE6V,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-12-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YP3KH0,ACC-W81XE6V,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-02-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-D376KE,ACC-W81XE6V,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-03-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3OIK9W,ACC-W81XE6V,Victor Deol,ACC-W77QKXI,HDFC Bank,SBIN0913641,FRIEND,2025-03-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-X7TZ76,ACC-W81XE6V,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-09-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5ND2G3,ACC-W81XE6V,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-09-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-24HG0D,ACC-WHV3F3F,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-10-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7C54EA,ACC-WHV3F3F,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-12-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TQHP9U,ACC-WHV3F3F,Chaman Sangha,ACC-70SBOVV,ICICI Bank,CNRB0829487,FAMILY,2025-01-02,FALSE,TRUE,NONE,4,AVAILABLE
BEN-M556VR,ACC-WHV3F3F,Zarna Gola (Landlord),EXT-YRABN8M,Yes Bank,PUNB0240554,UNKNOWN,2025-01-25,FALSE,TRUE,NONE,5,AVAILABLE
BEN-HL36XK,ACC-WHV3F3F,Amaira Lata,EXT-XFWD2M8,Union Bank of India,YESB0295220,UNKNOWN,2025-03-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1CW5YU,ACC-WHV3F3F,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-05-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NS1BIM,ACC-WHV3F3F,Teerth Wable,ACC-12310X5,IDFC FIRST Bank,KOTAK0340056,FAMILY,2025-05-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RC9DNW,ACC-WHV3F3F,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-07-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-A8PDD2,ACC-WHV3F3F,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-08-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-MSDKI7,ACC-WHV3F3F,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-08-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VYNM7T,ACC-WUKFV2A,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-07-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WWFR8Q,ACC-WUKFV2A,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-08-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YQB5IA,ACC-WUKFV2A,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-09-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NJZ6D6,ACC-WUKFV2A,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-12-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-LF53LG,ACC-WUKFV2A,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-05-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2ZOPUA,ACC-WUKFV2A,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-08-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0WL4QY,ACC-WUKFV2A,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-09-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-10FS9I,ACC-X1Z2YVL,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-03-17,FALSE,TRUE,NONE,2,AVAILABLE
BEN-1ZO268,ACC-X1Z2YVL,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-06-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-BDEBO7,ACC-X1Z2YVL,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-01-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-FHB98M,ACC-X1Z2YVL,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-04-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-EOJ7NC,ACC-X1Z2YVL,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-05-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QQMO2T,ACC-X1Z2YVL,Yashica Dey,ACC-TR5GOIT,Bank of Baroda,ICIC0296346,FAMILY,2025-06-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-DXW3RL,ACC-X1Z2YVL,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-08-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PU1983,ACC-X1Z2YVL,Neel Chaudhry,ACC-9FM8D7M,State Bank of India,YESB0522365,FRIEND,2025-10-25,FALSE,TRUE,NONE,2,AVAILABLE
BEN-OWDE9E,ACC-X1Z2YVL,Vedant Sheth,ACC-A170XC7,State Bank of India,UBIN0252960,FRIEND,2025-11-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-47VM1T,ACC-X35UAF3,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-05-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0JARRI,ACC-X35UAF3,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-06-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-24XH6R,ACC-X35UAF3,Jason Raman,EXT-GOZ5CI1,ICICI Bank,CNRB0914824,UNKNOWN,2024-10-31,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0IK35E,ACC-X35UAF3,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-11-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7F3RKV,ACC-X35UAF3,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-04-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-X0EUXK,ACC-X35UAF3,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-04-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-FF5GT0,ACC-X35UAF3,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-08-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WZP1BV,ACC-X35UAF3,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-10-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9A804Z,ACC-X8ADQCH,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-05-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-FXU8A9,ACC-X8ADQCH,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-06-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0Y3X9W,ACC-X8ADQCH,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-01-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7FIOBN,ACC-X8ADQCH,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-01-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9RT0UF,ACC-X8ADQCH,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-06-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TO9JVS,ACC-X8ADQCH,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-06-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-APM527,ACC-X8ADQCH,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-08-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PST233,ACC-X8ADQCH,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-09-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5YZ49K,ACC-X8ADQCH,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-10-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VGKLI0,ACC-XANBX94,Ekanta Chander,ACC-6I5A7D9,HDFC Bank,SBIN0818902,FAMILY,2024-03-14,FALSE,TRUE,NONE,2,AVAILABLE
BEN-02R6I9,ACC-XANBX94,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-03-25,FALSE,TRUE,NONE,3,AVAILABLE
BEN-O3Z3GC,ACC-XANBX94,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-10-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PNMME1,ACC-XANBX94,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-05-12,FALSE,TRUE,NONE,2,AVAILABLE
BEN-W2W30W,ACC-XANBX94,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-05-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-F4J3HJ,ACC-XANBX94,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-06-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8QC6QH,ACC-XGJ1QQ8,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-04-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C0ZHOH,ACC-XGJ1QQ8,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-08-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-26AXAF,ACC-XGJ1QQ8,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-02-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-WA4YTF,ACC-XGJ1QQ8,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-03-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YT2GKJ,ACC-XGJ1QQ8,Ranbir Samra,ACC-MC67OKC,Bank of Baroda,CNRB0410661,FAMILY,2025-05-11,FALSE,TRUE,NONE,3,AVAILABLE
BEN-17P29P,ACC-XGJ1QQ8,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-07-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QJRFO2,ACC-XGJ1QQ8,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-08-13,FALSE,TRUE,NONE,3,AVAILABLE
BEN-PVKO0R,ACC-XHO0VH4,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-03-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Q7U3FL,ACC-XHO0VH4,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-08-10,FALSE,TRUE,NONE,2,AVAILABLE
BEN-FYEI4S,ACC-XHO0VH4,Aadi Nair,ACC-TR5GOIT,Yes Bank,PUNB0464042,FRIEND,2024-10-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N4Q0DC,ACC-XHO0VH4,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-01-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8T6SK1,ACC-XHO0VH4,Chanchal Nanda,ACC-CR0F5PX,IDFC FIRST Bank,IDFB0796683,FRIEND,2025-05-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-LEIT6S,ACC-XHO0VH4,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-06-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3ANSB6,ACC-XHO0VH4,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-06-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KAO7MR,ACC-XHO0VH4,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-09-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KVI3U2,ACC-XI27VLT,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-06-07,FALSE,TRUE,NONE,3,AVAILABLE
BEN-28BSBH,ACC-XI27VLT,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-07-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AZ7BLA,ACC-XI27VLT,Indira Oak,ACC-YYUG5GN,Bank of Baroda,HDFC0290555,FAMILY,2024-10-10,FALSE,TRUE,NONE,3,AVAILABLE
BEN-Q0KOOI,ACC-XI27VLT,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-10-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-M8TJH2,ACC-XI27VLT,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-12-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-A78TEV,ACC-XI27VLT,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-01-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XE63AI,ACC-XI27VLT,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-08-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9FKZ8A,ACC-XI27VLT,Neel Loyal,ACC-5FVDDWJ,Union Bank of India,KOTAK0910599,FAMILY,2025-08-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-51ZE0H,ACC-XI27VLT,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-10-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AO771A,ACC-XMSTP3X,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-04-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6B7MKK,ACC-XMSTP3X,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-04-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-952I1F,ACC-XMSTP3X,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-05-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-DTWQN4,ACC-XMSTP3X,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-05-23,FALSE,TRUE,NONE,2,AVAILABLE
BEN-MDRX1V,ACC-XMSTP3X,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-11-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S82EMK,ACC-XMSTP3X,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-05-05,FALSE,TRUE,NONE,3,AVAILABLE
BEN-R2V96J,ACC-XQ6ARCR,Garima Ganesh,ACC-AO08CAP,Yes Bank,SBIN0122243,FRIEND,2024-04-30,FALSE,TRUE,NONE,3,AVAILABLE
BEN-OH4I5X,ACC-XQ6ARCR,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-08-04,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3B4CKZ,ACC-XQ6ARCR,Wahab Prasad,ACC-GA3ZIBH,IDFC FIRST Bank,IDFB0723951,FAMILY,2024-11-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-F1MWTX,ACC-XQ6ARCR,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-04-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CNC4MD,ACC-XQ6ARCR,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-06-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HMI342,ACC-XQ6ARCR,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-08-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N3N26G,ACC-XQS3H4D,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-03-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YKH1I3,ACC-XQS3H4D,Kevin Karan,ACC-1SGFGFB,Punjab National Bank,UBIN0628358,FRIEND,2024-06-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9PAIEB,ACC-XQS3H4D,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-07-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ACXWE7,ACC-XQS3H4D,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-09-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8Y8FR5,ACC-XQS3H4D,Triveni Narayanan (Landlord),EXT-67G6Y6K,State Bank of India,YESB0604243,UNKNOWN,2024-11-13,FALSE,TRUE,NONE,5,AVAILABLE
BEN-R0DZTS,ACC-XQS3H4D,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-12-31,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VV3OVG,ACC-XQS3H4D,Vasatika Kumer,EXT-ZAZ759B,IDFC FIRST Bank,UTIB0750590,UNKNOWN,2025-05-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9AUCQB,ACC-XQS3H4D,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-06-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W02MW4,ACC-XQS3H4D,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-07-26,FALSE,TRUE,NONE,2,AVAILABLE
BEN-L163QR,ACC-XSK28T7,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-04-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-G0JPTF,ACC-XSK28T7,Osha Bhalla,ACC-D7761SU,Yes Bank,CNRB0722978,FAMILY,2024-05-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4QCP46,ACC-XSK28T7,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-08-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OVL8WW,ACC-XSK28T7,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-07-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-RR5RNI,ACC-XSK28T7,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-08-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4O91SJ,ACC-XU0COJB,Avni Lad,ACC-USMF0XL,Canara Bank,PUNB0122228,FRIEND,2024-04-10,FALSE,TRUE,NONE,3,AVAILABLE
BEN-PJSM9B,ACC-XU0COJB,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-05-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RVULV4,ACC-XU0COJB,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-07-17,FALSE,TRUE,NONE,2,AVAILABLE
BEN-XP217Z,ACC-XU0COJB,Lajita Chatterjee,ACC-95IUZ6Y,Canara Bank,CNRB0374655,FAMILY,2024-11-05,FALSE,TRUE,NONE,3,AVAILABLE
BEN-4TVY0B,ACC-XU0COJB,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-03-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-B2F47O,ACC-XU0COJB,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-04-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7RPMU2,ACC-XU0COJB,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-09-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-W3FYBN,ACC-XU0COJB,Netra Bumb (Landlord),EXT-LKL7FK7,IndusInd Bank,UTIB0593692,UNKNOWN,2025-10-25,FALSE,TRUE,NONE,4,AVAILABLE
BEN-3AG3LD,ACC-XXV6AZE,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-07-25,FALSE,TRUE,NONE,2,AVAILABLE
